LSOA21CD,Local Authority name,dpi normalized,Pct of population speaks no or little English normalized,Pct unemployed or econ inactive normalized,Pct household deprivation normalized,score,LSOA21 Name,pcds
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9ER
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9ES
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9ET
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9EZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9FZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9GZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9HZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9JZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9LZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9ND
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9NZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9PZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QE
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QW
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9QZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RB
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RF
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RJ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9RT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB2 9ZZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7BZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7GA
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7GL
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7GN
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7GS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7GT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7GU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7QY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WG
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WH
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WP
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WQ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WR
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WT
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WX
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7WZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7XD
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 7ZU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 8WU
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 8WY
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 8WZ
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 8ZS
E01012655,Blackburn with Darwen,4.6,2.37,7.8,8.49,23.26,Blackburn with Darwen 006E,BB6 8ZT
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5AY
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5AZ
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BA
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BD
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BE
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BF
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BG
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BJ
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BN
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BU
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5BW
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5DZ
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5FT
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5JW
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5LA
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5LB
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5LD
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5WD
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5WE
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5WZ
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5YG
E01013715,Leicester,1.23,8.24,5.45,8.32,23.24,Leicester 006C,LE4 5YH
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AA
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AE
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AF
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AG
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AH
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AJ
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AL
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AN
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AP
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AQ
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AR
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AS
E01008777,Sunderland,6.75,0.03,7.75,8.66,23.19,Sunderland 026C,SR3 3AT
